year,county,season,crop,area_harvested_ha,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,seed_variety,yield_tonnes_ha
2004,Embu,Short Rains,Maize,3.04,507.5,19.7,34.2,Traditional,1.59
2004,Embu,Short Rains,Coffee,14.11,679.1,18.5,34.2,Hybrid,0.2
2004,Meru,Long Rains,Beans,13.41,942.1,15.8,81.7,Traditional,0.82
2004,Meru,Long Rains,Maize,4.87,1020.9,17.3,81.7,Hybrid,3.35
2004,Meru,Long Rains,Coffee,1.63,1094.8,15.8,81.7,Traditional,3.58
2004,Meru,Long Rains,Potatoes,14.91,973.1,18.0,81.7,Hybrid,9.9
2004,Meru,Short Rains,Beans,0.84,798.1,19.6,81.7,Traditional,1.58
2004,Meru,Short Rains,Maize,7.75,722.0,17.4,81.7,Traditional,1.82
2004,Meru,Short Rains,Coffee,0.78,678.4,15.0,81.7,Traditional,1.26
2004,Meru,Short Rains,Potatoes,4.88,601.3,17.6,81.7,Improved Traditional,5.8
2004,Tharaka-Nithi,Long Rains,Beans,13.61,1000.0,18.5,63.9,Traditional,1.19
2004,Tharaka-Nithi,Long Rains,Maize,14.67,696.7,19.6,63.9,Traditional,1.59
2004,Tharaka-Nithi,Short Rains,Beans,11.68,717.9,18.1,63.9,Improved Traditional,0.62
2004,Tharaka-Nithi,Short Rains,Maize,9.97,233.2,21.0,63.9,Improved Traditional,0.37
2004,Nyandarua,Long Rains,Beans,14.48,1240.0,16.3,120.6,Hybrid,2.64
2004,Nyandarua,Long Rains,Maize,13.06,1187.8,16.8,120.6,Improved Traditional,6.8
2004,Nyandarua,Long Rains,Potatoes,3.81,1411.6,16.3,120.6,Hybrid,28.64
2004,Nyandarua,Short Rains,Beans,12.04,576.1,16.5,120.6,Hybrid,0.9
2004,Nyandarua,Short Rains,Maize,14.14,756.9,15.5,120.6,Traditional,2.56
2004,Nyandarua,Short Rains,Potatoes,13.11,886.9,16.1,120.6,Hybrid,15.06
2004,Nairobi,Long Rains,Beans,14.31,1094.3,20.1,20.3,Improved Traditional,0.61
2004,Nairobi,Long Rains,Maize,4.09,678.5,17.1,20.3,Hybrid,0.69
2004,Nairobi,Short Rains,Beans,3.15,683.7,21.1,20.3,Improved Traditional,0.51
2004,Nairobi,Short Rains,Maize,14.75,447.0,17.1,20.3,Traditional,0.36
2004,Machakos,Long Rains,Sorghum,3.74,693.7,23.3,78.9,Improved Traditional,1.19
2004,Machakos,Long Rains,Beans,11.36,1045.3,21.9,78.9,Traditional,0.89
2004,Machakos,Long Rains,Maize,9.98,797.3,21.6,78.9,Traditional,2.44
2004,Machakos,Short Rains,Sorghum,9.36,595.5,23.0,78.9,Traditional,1.01
2004,Machakos,Short Rains,Beans,13.79,330.7,23.7,78.9,Traditional,0.34
2004,Machakos,Short Rains,Maize,14.14,211.5,22.6,78.9,Improved Traditional,0.38
2004,Makueni,Long Rains,Sorghum,11.27,574.9,22.4,44.9,Traditional,0.37
2004,Makueni,Long Rains,Beans,0.8,934.8,24.3,44.9,Traditional,0.37
2004,Makueni,Long Rains,Maize,13.34,1047.4,25.9,44.9,Traditional,1.14
2004,Makueni,Short Rains,Sorghum,1.06,528.4,26.4,44.9,Improved Traditional,0.52
2004,Makueni,Short Rains,Beans,4.54,387.7,24.3,44.9,Traditional,0.3
2004,Makueni,Short Rains,Maize,7.37,247.2,22.8,44.9,Traditional,0.44
2004,Kitui,Long Rains,Sorghum,8.67,686.7,25.0,29.9,Improved Traditional,0.49
2004,Kitui,Long Rains,Beans,7.71,957.8,23.1,29.9,Improved Traditional,0.45
2004,Kitui,Long Rains,Maize,7.86,731.1,25.0,29.9,Hybrid,1.7
2004,Kitui,Short Rains,Sorghum,4.53,629.2,26.4,29.9,Improved Traditional,1.28
2004,Kitui,Short Rains,Beans,12.5,553.4,26.5,29.9,Improved Traditional,0.22
2004,Kitui,Short Rains,Maize,7.82,201.2,25.9,29.9,Hybrid,0.2
2004,Mombasa,Long Rains,Beans,5.67,1050.3,29.3,29.8,Traditional,0.2
2004,Mombasa,Long Rains,Maize,10.51,1701.8,28.9,29.8,Traditional,0.43
2004,Mombasa,Short Rains,Beans,5.05,877.3,30.5,29.8,Hybrid,0.2
2004,Mombasa,Short Rains,Maize,3.56,707.7,27.6,29.8,Traditional,0.44
2004,Kilifi,Long Rains,Beans,7.99,730.0,27.2,13.6,Traditional,0.2
2004,Kilifi,Long Rains,Maize,14.77,1037.5,26.4,13.6,Traditional,0.76
2004,Kilifi,Long Rains,Cassava,12.82,1269.1,27.4,13.6,Traditional,1.94
2004,Kilifi,Short Rains,Beans,4.6,397.5,27.5,13.6,Improved Traditional,0.2
2004,Kilifi,Short Rains,Maize,5.65,116.4,28.9,13.6,Traditional,0.2
2004,Kilifi,Short Rains,Cassava,12.43,304.2,27.8,13.6,Hybrid,0.31
2004,Kwale,Long Rains,Beans,2.82,696.0,27.7,20.3,Hybrid,0.22
2004,Kwale,Long Rains,Maize,11.92,1453.5,27.6,20.3,Improved Traditional,0.93
2004,Kwale,Long Rains,Cassava,1.6,1200.9,27.6,20.3,Improved Traditional,3.17
2004,Kwale,Short Rains,Beans,11.65,934.3,28.9,20.3,Improved Traditional,0.2
2004,Kwale,Short Rains,Maize,3.72,197.8,26.4,20.3,Hybrid,0.2
2004,Kwale,Short Rains,Cassava,1.29,910.3,27.9,20.3,Improved Traditional,1.65
2004,Tana River,Long Rains,Beans,9.02,507.2,29.0,22.7,Traditional,0.2
2004,Tana River,Long Rains,Maize,5.52,915.0,30.8,22.7,Improved Traditional,0.22
2004,Tana River,Long Rains,Rice,7.28,530.1,28.7,22.7,Hybrid,1.01
2004,Tana River,Short Rains,Beans,8.54,186.4,30.1,22.7,Hybrid,0.2
2004,Tana River,Short Rains,Maize,10.13,426.9,30.3,22.7,Hybrid,0.29
2004,Tana River,Short Rains,Rice,6.28,726.3,30.4,22.7,Hybrid,0.94
2004,Lamu,Long Rains,Beans,0.6,847.9,29.5,36.3,Improved Traditional,0.2
2004,Lamu,Long Rains,Maize,13.32,1316.6,29.2,36.3,Improved Traditional,0.66
2004,Lamu,Short Rains,Beans,7.04,659.7,28.3,36.3,Traditional,0.2
2004,Lamu,Short Rains,Maize,12.92,828.4,28.1,36.3,Traditional,0.59
2004,Taita Taveta,Long Rains,Beans,5.26,1134.1,22.9,34.3,Traditional,0.51
2004,Taita Taveta,Long Rains,Maize,9.75,722.1,22.8,34.3,Traditional,1.13
2004,Taita Taveta,Short Rains,Beans,11.87,553.7,23.6,34.3,Improved Traditional,0.3
2004,Taita Taveta,Short Rains,Maize,7.05,853.5,24.4,34.3,Improved Traditional,1.4
2004,Garissa,Long Rains,Sorghum,7.8,456.9,33.0,25.8,Traditional,0.41
2004,Garissa,Long Rains,Beans,7.01,212.6,31.0,25.8,Improved Traditional,0.2
2004,Garissa,Long Rains,Maize,7.86,123.3,31.8,25.8,Hybrid,0.2
2004,Garissa,Short Rains,Sorghum,2.68,288.0,34.3,25.8,Traditional,0.3
2004,Garissa,Short Rains,Beans,11.82,262.8,31.7,25.8,Traditional,0.2
2004,Garissa,Short Rains,Maize,1.85,50.0,30.6,25.8,Traditional,0.2
2004,Wajir,Long Rains,Sorghum,13.37,306.2,34.4,14.5,Improved Traditional,0.33
2004,Wajir,Long Rains,Beans,10.85,237.0,32.8,14.5,Traditional,0.2
2004,Wajir,Long Rains,Maize,9.95,135.2,34.8,14.5,Improved Traditional,0.2
2004,Wajir,Short Rains,Sorghum,5.23,143.4,32.3,14.5,Hybrid,0.35
2004,Wajir,Short Rains,Beans,11.57,123.3,32.9,14.5,Traditional,0.2
2004,Wajir,Short Rains,Maize,10.3,205.6,33.1,14.5,Traditional,0.2
2004,Mandera,Long Rains,Sorghum,11.01,334.0,33.4,35.8,Traditional,0.38
2004,Mandera,Long Rains,Beans,14.95,266.2,36.6,35.8,Improved Traditional,0.2
2004,Mandera,Long Rains,Maize,11.75,369.1,34.5,35.8,Traditional,0.22
2004,Mandera,Short Rains,Sorghum,11.52,194.6,33.3,35.8,Traditional,0.31
2004,Mandera,Short Rains,Beans,13.92,67.1,33.3,35.8,Traditional,0.2
2004,Mandera,Short Rains,Maize,11.92,117.5,35.6,35.8,Improved Traditional,0.2
2004,Turkana,Long Rains,Sorghum,10.43,351.8,34.5,17.8,Traditional,0.27
2004,Turkana,Long Rains,Beans,12.53,258.5,35.1,17.8,Traditional,0.2
2004,Turkana,Long Rains,Maize,2.95,158.4,33.9,17.8,Traditional,0.22
2004,Turkana,Short Rains,Sorghum,13.2,159.7,37.8,17.8,Hybrid,0.2
2004,Turkana,Short Rains,Beans,2.41,178.2,36.0,17.8,Improved Traditional,0.2
2004,Turkana,Short Rains,Maize,4.87,184.1,33.2,17.8,Traditional,0.2
2004,West Pokot,Long Rains,Beans,5.37,1024.2,22.7,39.5,Hybrid,1.23
2004,West Pokot,Long Rains,Maize,9.91,691.2,23.6,39.5,Traditional,1.03
2004,West Pokot,Short Rains,Beans,1.4,308.1,20.5,39.5,Traditional,0.32
2004,West Pokot,Short Rains,Maize,9.05,288.9,20.9,39.5,Improved Traditional,0.21
2004,Samburu,Long Rains,Beans,1.38,624.1,23.5,29.7,Improved Traditional,0.59
2004,Samburu,Long Rains,Maize,11.08,593.3,27.4,29.7,Improved Traditional,0.56
2004,Samburu,Short Rains,Beans,6.32,245.8,27.2,29.7,Hybrid,0.2
2004,Samburu,Short Rains,Maize,12.77,349.3,25.9,29.7,Hybrid,0.53
2004,Baringo,Long Rains,Beans,4.58,933.1,23.5,28.9,Hybrid,0.38
2004,Baringo,Long Rains,Maize,4.8,1169.6,23.4,28.9,Hybrid,1.77
2004,Baringo,Short Rains,Beans,2.81,684.8,21.1,28.9,Improved Traditional,0.54
2004,Baringo,Short Rains,Maize,3.42,694.4,22.4,28.9,Traditional,1.72
2004,Laikipia,Long Rains,Wheat,6.01,802.2,18.5,72.5,Hybrid,5.1
2004,Laikipia,Long Rains,Beans,2.62,1090.7,18.8,72.5,Traditional,1.27
2004,Laikipia,Long Rains,Maize,11.92,725.5,19.1,72.5,Improved Traditional,1.82
2004,Laikipia,Short Rains,Wheat,8.33,606.6,20.1,72.5,Improved Traditional,1.53
2004,Laikipia,Short Rains,Beans,6.31,521.5,16.9,72.5,Traditional,0.64
2004,Laikipia,Short Rains,Maize,2.53,614.3,19.9,72.5,Traditional,1.13
2004,Kisumu,Long Rains,Beans,8.01,1070.7,20.6,71.0,Hybrid,2.06
2004,Kisumu,Long Rains,Maize,1.5,635.0,23.0,71.0,Traditional,2.07
2004,Kisumu,Short Rains,Beans,6.3,448.7,22.8,71.0,Traditional,0.2
2004,Kisumu,Short Rains,Maize,7.83,737.3,24.2,71.0,Traditional,2.93
2004,Siaya,Long Rains,Beans,14.26,1615.8,24.5,67.7,Improved Traditional,1.36
2004,Siaya,Long Rains,Maize,12.61,699.3,22.5,67.7,Traditional,1.51
2004,Siaya,Long Rains,Cassava,7.24,1662.9,22.9,67.7,Hybrid,4.48
2004,Siaya,Short Rains,Beans,7.09,850.3,22.7,67.7,Traditional,0.64
2004,Siaya,Short Rains,Maize,11.4,1308.4,22.2,67.7,Traditional,3.29
2004,Siaya,Short Rains,Cassava,10.96,491.0,24.0,67.7,Improved Traditional,1.97
2004,Homa Bay,Long Rains,Beans,14.3,994.7,23.8,47.0,Improved Traditional,0.62
2004,Homa Bay,Long Rains,Maize,10.8,1089.1,22.3,47.0,Traditional,3.35
2004,Homa Bay,Short Rains,Beans,0.67,855.1,22.0,47.0,Hybrid,0.76
2004,Homa Bay,Short Rains,Maize,9.61,528.9,23.0,47.0,Traditional,0.92
2004,Migori,Long Rains,Beans,6.23,1006.6,21.5,54.1,Improved Traditional,0.8
2004,Migori,Long Rains,Maize,13.1,1521.0,21.4,54.1,Improved Traditional,0.91
2004,Migori,Short Rains,Beans,14.65,485.6,21.7,54.1,Traditional,0.21
2004,Migori,Short Rains,Maize,10.69,1050.1,23.2,54.1,Traditional,0.56
2004,Kajiado,Long Rains,Beans,14.12,825.5,18.7,25.2,Hybrid,0.61
2004,Kajiado,Long Rains,Maize,11.97,796.3,20.5,25.2,Traditional,1.31
2004,Kajiado,Short Rains,Beans,11.24,508.3,22.8,25.2,Traditional,0.36
2004,Kajiado,Short Rains,Maize,10.38,505.5,21.9,25.2,Traditional,1.29
2004,Narok,Long Rains,Wheat,2.85,1540.9,17.2,46.8,Traditional,3.99
2004,Narok,Long Rains,Beans,4.44,1090.0,20.3,46.8,Hybrid,1.56
2004,Narok,Long Rains,Maize,5.61,889.8,16.6,46.8,Hybrid,2.4
2004,Narok,Short Rains,Wheat,14.05,992.2,18.5,46.8,Traditional,2.23
2004,Narok,Short Rains,Beans,3.71,886.6,17.1,46.8,Traditional,0.8
2004,Narok,Short Rains,Maize,9.0,866.6,17.2,46.8,Traditional,1.77
2004,Elgeyo-Marakwet,Long Rains,Beans,0.57,614.6,19.0,59.9,Traditional,0.48
2004,Elgeyo-Marakwet,Long Rains,Maize,1.87,853.9,19.5,59.9,Traditional,1.89
2004,Elgeyo-Marakwet,Short Rains,Beans,2.51,538.6,17.1,59.9,Hybrid,0.95
2004,Elgeyo-Marakwet,Short Rains,Maize,7.73,733.5,16.4,59.9,Hybrid,2.51
2004,Busia,Long Rains,Beans,6.78,1141.8,17.9,52.4,Traditional,1.24
2004,Busia,Long Rains,Maize,10.09,1555.5,20.4,52.4,Improved Traditional,0.84
2004,Busia,Long Rains,Cassava,14.53,1499.0,20.2,52.4,Traditional,2.12
2004,Busia,Long Rains,Rice,2.47,1235.4,19.9,52.4,Hybrid,3.37
2004,Busia,Short Rains,Beans,11.3,794.4,19.1,52.4,Hybrid,1.0
2004,Busia,Short Rains,Maize,7.91,697.2,20.6,52.4,Improved Traditional,1.1
2004,Busia,Short Rains,Cassava,2.42,845.5,19.5,52.4,Improved Traditional,1.69
2004,Busia,Short Rains,Rice,14.51,1218.6,18.3,52.4,Traditional,1.78
2004,Isiolo,Long Rains,Beans,14.25,352.4,29.1,28.6,Traditional,0.2
2004,Isiolo,Long Rains,Maize,8.78,498.8,30.0,28.6,Traditional,0.6
2004,Isiolo,Short Rains,Beans,5.16,220.2,29.7,28.6,Traditional,0.2
2004,Isiolo,Short Rains,Maize,14.83,250.7,30.4,28.6,Traditional,0.2
2004,Marsabit,Long Rains,Beans,1.95,301.0,31.5,13.0,Traditional,0.2
2004,Marsabit,Long Rains,Maize,8.55,337.9,31.5,13.0,Traditional,0.22
2004,Marsabit,Short Rains,Beans,2.61,322.3,29.5,13.0,Traditional,0.2
2004,Marsabit,Short Rains,Maize,9.65,271.5,31.9,13.0,Traditional,0.2
2005,Uasin Gishu,Long Rains,Wheat,14.36,1196.9,19.4,88.1,Improved Traditional,8.41
2005,Uasin Gishu,Long Rains,Beans,8.82,1095.2,18.3,88.1,Hybrid,5.19
2005,Uasin Gishu,Long Rains,Maize,2.82,1221.6,17.6,88.1,Improved Traditional,2.86
2005,Uasin Gishu,Short Rains,Wheat,8.63,601.1,18.2,88.1,Hybrid,2.03
2005,Uasin Gishu,Short Rains,Beans,13.43,336.6,16.7,88.1,Hybrid,0.31
2005,Uasin Gishu,Short Rains,Maize,14.91,1095.1,17.4,88.1,Hybrid,4.54
2005,Trans Nzoia,Long Rains,Wheat,11.62,1127.2,17.0,124.5,Hybrid,7.03
2005,Trans Nzoia,Long Rains,Beans,8.43,1145.4,17.0,124.5,Improved Traditional,1.28
2005,Trans Nzoia,Long Rains,Maize,12.64,1344.2,15.9,124.5,Traditional,5.44
2005,Trans Nzoia,Short Rains,Wheat,6.49,695.1,17.9,124.5,Hybrid,3.84
2005,Trans Nzoia,Short Rains,Beans,12.39,878.1,17.6,124.5,Hybrid,0.27
2005,Trans Nzoia,Short Rains,Maize,12.06,459.2,16.9,124.5,Traditional,0.92
2005,Nakuru,Long Rains,Wheat,13.71,962.3,17.7,75.8,Improved Traditional,7.89
2005,Nakuru,Long Rains,Beans,1.54,1197.5,22.2,75.8,Hybrid,2.44
2005,Nakuru,Long Rains,Maize,13.44,1362.6,18.4,75.8,Improved Traditional,4.52
2005,Nakuru,Long Rains,Potatoes,7.7,909.0,18.6,75.8,Improved Traditional,6.29
2005,Nakuru,Short Rains,Wheat,5.22,1078.8,17.8,75.8,Hybrid,7.49
2005,Nakuru,Short Rains,Beans,6.39,565.3,19.1,75.8,Hybrid,1.79
2005,Nakuru,Short Rains,Maize,14.24,582.8,19.4,75.8,Hybrid,2.14
2005,Nakuru,Short Rains,Potatoes,11.68,952.8,19.9,75.8,Hybrid,8.5
2005,Nandi,Long Rains,Beans,4.16,1418.2,16.9,94.5,Improved Traditional,3.73
2005,Nandi,Long Rains,Maize,8.11,1735.8,17.0,94.5,Improved Traditional,5.5
2005,Nandi,Long Rains,Tea,11.88,1163.6,17.2,94.5,Hybrid,5.49
2005,Nandi,Short Rains,Beans,13.96,825.0,17.3,94.5,Traditional,0.9
2005,Nandi,Short Rains,Maize,9.81,578.1,15.4,94.5,Traditional,0.99
2005,Nandi,Short Rains,Tea,6.75,968.2,18.5,94.5,Improved Traditional,4.49
2005,Bungoma,Long Rains,Beans,13.99,1277.2,19.9,155.1,Improved Traditional,4.74
2005,Bungoma,Long Rains,Maize,5.85,1494.5,15.9,155.1,Hybrid,9.47
2005,Bungoma,Short Rains,Beans,7.87,460.5,18.3,155.1,Hybrid,0.32
2005,Bungoma,Short Rains,Maize,12.93,973.7,19.3,155.1,Hybrid,7.29
2005,Kakamega,Long Rains,Beans,9.79,1204.5,17.4,108.6,Hybrid,3.2
2005,Kakamega,Long Rains,Maize,3.95,1537.3,19.2,108.6,Hybrid,7.12
2005,Kakamega,Short Rains,Beans,6.79,1221.7,19.8,108.6,Improved Traditional,2.05
2005,Kakamega,Short Rains,Maize,7.02,1111.6,19.4,108.6,Improved Traditional,3.31
2005,Kisii,Long Rains,Beans,10.02,1363.4,18.3,130.5,Hybrid,1.37
2005,Kisii,Long Rains,Maize,12.88,1759.1,16.8,130.5,Improved Traditional,2.74
2005,Kisii,Short Rains,Beans,10.18,1392.0,18.6,130.5,Hybrid,2.64
2005,Kisii,Short Rains,Maize,8.83,1268.0,17.4,130.5,Hybrid,5.68
2005,Nyamira,Long Rains,Beans,8.01,1804.5,17.6,109.1,Traditional,1.15
2005,Nyamira,Long Rains,Maize,1.77,1545.5,20.2,109.1,Traditional,5.8
2005,Nyamira,Short Rains,Beans,10.61,1086.0,17.9,109.1,Hybrid,2.12
2005,Nyamira,Short Rains,Maize,9.22,916.0,18.1,109.1,Hybrid,2.45
2005,Vihiga,Long Rains,Beans,13.11,962.0,19.7,42.8,Traditional,0.78
2005,Vihiga,Long Rains,Maize,6.75,1173.5,19.5,42.8,Traditional,2.19
2005,Vihiga,Short Rains,Beans,13.77,738.1,19.6,42.8,Traditional,0.56
2005,Vihiga,Short Rains,Maize,11.51,547.2,20.9,42.8,Improved Traditional,0.43
2005,Bomet,Long Rains,Beans,14.49,1315.9,18.9,94.3,Traditional,1.36
2005,Bomet,Long Rains,Maize,2.68,1893.0,16.4,94.3,Hybrid,7.56
2005,Bomet,Long Rains,Tea,8.36,890.7,17.1,94.3,Improved Traditional,3.55
2005,Bomet,Long Rains,Potatoes,7.07,1186.7,16.6,94.3,Hybrid,11.73
2005,Bomet,Short Rains,Beans,4.65,790.7,16.7,94.3,Hybrid,1.46
2005,Bomet,Short Rains,Maize,12.54,1462.3,16.0,94.3,Hybrid,3.45
2005,Bomet,Short Rains,Tea,0.93,559.5,17.5,94.3,Hybrid,3.54
2005,Bomet,Short Rains,Potatoes,3.86,1138.0,17.7,94.3,Hybrid,14.78
2005,Kericho,Long Rains,Beans,7.41,796.7,18.3,109.1,Hybrid,0.76
2005,Kericho,Long Rains,Maize,7.39,1903.5,16.9,109.1,Hybrid,4.74
2005,Kericho,Long Rains,Tea,3.39,1642.9,17.6,109.1,Hybrid,8.05
2005,Kericho,Short Rains,Beans,11.19,1061.0,17.7,109.1,Improved Traditional,2.48
2005,Kericho,Short Rains,Maize,4.86,999.1,18.1,109.1,Improved Traditional,2.97
2005,Kericho,Short Rains,Tea,8.48,1114.7,18.0,109.1,Hybrid,4.97
2005,Nyeri,Long Rains,Beans,3.12,1139.1,15.6,49.9,Traditional,1.02
2005,Nyeri,Long Rains,Maize,8.72,1099.1,15.9,49.9,Traditional,1.5
2005,Nyeri,Long Rains,Tea,5.2,956.8,14.9,49.9,Improved Traditional,1.04
2005,Nyeri,Long Rains,Coffee,12.08,1263.1,15.6,49.9,Improved Traditional,2.66
2005,Nyeri,Short Rains,Beans,3.75,571.4,14.1,49.9,Traditional,0.42
2005,Nyeri,Short Rains,Maize,13.38,581.7,15.9,49.9,Hybrid,1.41
2005,Nyeri,Short Rains,Tea,7.84,793.6,15.9,49.9,Improved Traditional,2.25
2005,Nyeri,Short Rains,Coffee,1.37,605.5,16.2,49.9,Traditional,0.75
2005,Muranga,Long Rains,Beans,6.11,1228.0,17.0,46.8,Improved Traditional,1.2
2005,Muranga,Long Rains,Maize,5.82,1239.8,17.6,46.8,Traditional,1.75
2005,Muranga,Long Rains,Tea,5.54,800.8,19.2,46.8,Traditional,2.94
2005,Muranga,Long Rains,Coffee,10.97,678.0,17.0,46.8,Improved Traditional,1.41
2005,Muranga,Short Rains,Beans,8.23,557.4,20.7,46.8,Hybrid,0.8
2005,Muranga,Short Rains,Maize,12.42,416.8,20.2,46.8,Hybrid,0.47
2005,Muranga,Short Rains,Tea,9.57,548.1,16.0,46.8,Improved Traditional,0.89
2005,Muranga,Short Rains,Coffee,11.02,340.4,19.3,46.8,Traditional,0.2
2005,Kiambu,Long Rains,Beans,7.98,1018.7,16.6,43.5,Traditional,0.64
2005,Kiambu,Long Rains,Maize,14.22,1304.1,17.9,43.5,Hybrid,1.64
2005,Kiambu,Long Rains,Coffee,11.33,759.6,19.0,43.5,Traditional,1.51
2005,Kiambu,Short Rains,Beans,12.5,689.8,18.3,43.5,Hybrid,1.09
2005,Kiambu,Short Rains,Maize,1.17,859.9,16.9,43.5,Traditional,1.35
2005,Kiambu,Short Rains,Coffee,10.44,772.1,15.8,43.5,Traditional,0.87
2005,Kirinyaga,Long Rains,Beans,4.83,1086.7,18.7,78.7,Traditional,2.07
2005,Kirinyaga,Long Rains,Maize,2.51,893.2,17.7,78.7,Traditional,3.08
2005,Kirinyaga,Long Rains,Coffee,14.24,1026.6,18.3,78.7,Hybrid,2.75
2005,Kirinyaga,Long Rains,Rice,4.84,895.2,17.0,78.7,Improved Traditional,1.72
2005,Kirinyaga,Short Rains,Beans,4.32,614.0,17.0,78.7,Hybrid,1.35
2005,Kirinyaga,Short Rains,Maize,8.75,583.5,18.0,78.7,Traditional,2.29
2005,Kirinyaga,Short Rains,Coffee,9.48,927.0,17.2,78.7,Traditional,2.88
2005,Kirinyaga,Short Rains,Rice,13.32,869.8,19.5,78.7,Hybrid,2.63
2005,Embu,Long Rains,Beans,6.75,803.0,17.8,47.4,Improved Traditional,1.45
2005,Embu,Long Rains,Maize,6.13,639.4,21.1,47.4,Hybrid,4.27
2005,Embu,Long Rains,Coffee,14.01,1074.7,20.1,47.4,Traditional,2.07
2005,Embu,Short Rains,Beans,8.03,417.1,19.3,47.4,Traditional,0.83
2005,Embu,Short Rains,Maize,3.06,653.6,19.4,47.4,Traditional,1.4
2005,Embu,Short Rains,Coffee,10.82,965.0,22.0,47.4,Hybrid,2.68
2005,Meru,Long Rains,Beans,4.03,503.2,17.6,56.4,Traditional,0.58
2005,Meru,Long Rains,Maize,6.44,831.7,17.3,56.4,Traditional,1.89
2005,Meru,Long Rains,Coffee,14.62,735.4,16.2,56.4,Improved Traditional,1.29
2005,Meru,Long Rains,Potatoes,13.66,909.1,19.1,56.4,Traditional,5.02
2005,Meru,Short Rains,Beans,4.97,650.9,17.7,56.4,Traditional,1.09
2005,Meru,Short Rains,Maize,7.12,1387.6,15.9,56.4,Traditional,1.97
2005,Meru,Short Rains,Coffee,3.55,336.1,18.0,56.4,Traditional,0.28
2005,Meru,Short Rains,Potatoes,8.24,817.3,16.0,56.4,Improved Traditional,7.62
2005,Tharaka-Nithi,Long Rains,Beans,14.83,567.8,21.3,74.4,Traditional,0.7
2005,Tharaka-Nithi,Long Rains,Maize,5.55,1010.5,20.7,74.4,Hybrid,6.02
2005,Tharaka-Nithi,Short Rains,Beans,9.39,759.0,19.7,74.4,Traditional,0.81
2005,Tharaka-Nithi,Short Rains,Maize,6.43,281.3,19.0,74.4,Hybrid,0.2
2005,Nyandarua,Long Rains,Beans,7.28,1260.3,14.3,81.6,Traditional,1.3
2005,Nyandarua,Long Rains,Maize,1.62,1193.3,14.7,81.6,Hybrid,4.53
2005,Nyandarua,Long Rains,Potatoes,8.94,1410.9,15.6,81.6,Hybrid,13.66
2005,Nyandarua,Short Rains,Beans,3.28,808.7,16.5,81.6,Hybrid,1.09
2005,Nyandarua,Short Rains,Maize,9.47,412.9,13.9,81.6,Improved Traditional,0.33
2005,Nyandarua,Short Rains,Potatoes,10.0,193.9,15.5,81.6,Hybrid,0.59
2005,Nairobi,Long Rains,Beans,8.21,803.2,17.0,30.9,Improved Traditional,0.31
2005,Nairobi,Long Rains,Maize,7.93,562.4,17.5,30.9,Hybrid,0.39
2005,Nairobi,Short Rains,Beans,1.35,446.9,18.7,30.9,Traditional,0.2
2005,Nairobi,Short Rains,Maize,1.4,399.2,19.4,30.9,Traditional,0.65
2005,Machakos,Long Rains,Sorghum,11.04,984.3,23.3,72.6,Hybrid,1.61
2005,Machakos,Long Rains,Beans,1.79,581.1,22.3,72.6,Improved Traditional,0.94
2005,Machakos,Long Rains,Maize,1.64,609.4,22.3,72.6,Traditional,1.87
2005,Machakos,Short Rains,Sorghum,2.41,346.3,21.5,72.6,Improved Traditional,0.53
2005,Machakos,Short Rains,Beans,2.1,465.9,21.8,72.6,Improved Traditional,0.71
2005,Machakos,Short Rains,Maize,7.17,406.8,23.7,72.6,Hybrid,1.26
2005,Makueni,Long Rains,Sorghum,13.96,390.7,25.2,21.5,Traditional,0.5
2005,Makueni,Long Rains,Beans,9.51,529.6,23.3,21.5,Traditional,0.31
2005,Makueni,Long Rains,Maize,8.51,592.9,25.9,21.5,Improved Traditional,0.68
2005,Makueni,Short Rains,Sorghum,14.5,298.3,25.3,21.5,Traditional,0.22
2005,Makueni,Short Rains,Beans,9.33,317.8,24.6,21.5,Improved Traditional,0.2
2005,Makueni,Short Rains,Maize,9.16,614.8,22.6,21.5,Traditional,1.28
2005,Kitui,Long Rains,Sorghum,14.84,658.6,24.7,14.6,Traditional,0.56
2005,Kitui,Long Rains,Beans,4.47,702.8,25.1,14.6,Hybrid,0.29
2005,Kitui,Long Rains,Maize,9.42,1076.6,26.6,14.6,Improved Traditional,0.93
2005,Kitui,Short Rains,Sorghum,6.3,501.5,23.0,14.6,Hybrid,0.39
2005,Kitui,Short Rains,Beans,9.1,191.2,25.4,14.6,Hybrid,0.2
2005,Kitui,Short Rains,Maize,5.38,683.9,23.7,14.6,Improved Traditional,1.03
2005,Mombasa,Long Rains,Beans,9.32,1139.1,29.0,16.4,Improved Traditional,0.2
2005,Mombasa,Long Rains,Maize,7.3,1660.7,31.9,16.4,Traditional,0.31
2005,Mombasa,Short Rains,Beans,8.02,772.1,30.1,16.4,Improved Traditional,0.2
2005,Mombasa,Short Rains,Maize,1.68,1040.8,27.1,16.4,Traditional,0.48
2005,Kilifi,Long Rains,Beans,10.76,965.6,28.5,22.7,Traditional,0.2
2005,Kilifi,Long Rains,Maize,8.2,835.7,27.2,22.7,Traditional,0.8
2005,Kilifi,Long Rains,Cassava,11.19,765.5,27.8,22.7,Improved Traditional,2.94
2005,Kilifi,Short Rains,Beans,8.4,433.9,27.5,22.7,Hybrid,0.2
