Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,LogMonthlyIncome,YearsPerCompany,PromotionLag,IncomePerYear,HighRiskProfile
35,0,1,1361,17,4,3,1,94,3,2,1,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.101306451,5,-6,560.38,0
24,1,1,984,17,2,4,0,97,3,1,2,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.701200181,1,0,1105,0
33,0,2,1146,25,3,2,0,82,3,2,3,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8.420682291,10,-7,412.64,0
36,0,1,917,6,4,3,1,60,1,1,3,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.91644286,7,-6,342.62,0
30,0,1,853,7,4,3,1,49,3,2,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.158229917,10,1,317.36,0
44,0,1,200,29,4,4,1,32,3,2,4,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8.421122723,20,2,216.24,0
20,0,1,654,21,3,3,1,43,4,1,4,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.89319887,2,1,892.67,0
46,0,1,150,2,4,4,1,60,3,2,4,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.906528918,6,-2,567.62,0
42,0,0,179,2,5,4,1,79,4,2,1,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8.744009988,1.428571429,-3,570.18,0
60,0,1,696,7,4,2,1,52,4,2,4,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.560444233,12,-6,401.54,0
32,0,2,116,13,3,3,0,77,2,1,2,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,7.917171989,2,0,914.33,0
32,0,2,1316,2,2,4,0,38,3,2,3,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.516993171,2.5,-7,454.36,0
36,0,1,363,1,3,3,0,77,1,3,1,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9.235325625,8.5,0,569.56,0
33,0,1,117,9,3,1,1,60,3,1,4,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.930925372,15,-6,173.81,0
40,0,1,107,10,3,2,0,84,2,2,2,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.832441792,1,0,856.5,0
25,0,1,1356,10,4,3,1,57,3,2,4,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.507344855,5,-2,825,0
30,0,1,1465,1,3,4,1,63,3,1,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.183118079,12,-4,275.31,0
42,0,2,458,26,5,1,0,60,3,3,1,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.487365864,6.666666667,0,628.14,0
35,0,0,1212,8,2,3,0,78,2,3,4,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.24744346,4,2,610.41,0
27,0,1,1103,14,3,1,1,42,3,1,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.712443834,9,-1,223.5,0
54,0,2,966,1,4,4,0,53,3,3,3,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.25941621,4.714285714,-3,308.88,0
44,0,1,1117,2,1,1,0,72,4,1,4,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.606884531,10,2,182.82,0
19,1,0,504,10,3,1,0,96,2,1,2,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.528331767,1,-1,929.5,0
29,0,1,1010,1,3,1,0,97,3,1,4,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.232440158,3,-1,940,0
54,0,1,685,3,3,4,1,85,3,4,4,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.785829509,12,-9,480.51,0
31,0,1,1332,11,2,3,1,80,3,2,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.829665433,6,-5,976.14,0
31,0,1,1062,24,3,3,0,96,2,2,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.826587831,10,-8,619.27,0
59,0,1,326,3,3,3,0,48,2,2,4,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.55101474,2.6,-1,369.36,0
43,0,1,920,3,3,3,1,96,1,5,4,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.89045297,8.333333333,-7,759.23,0
49,0,1,1098,4,2,1,1,85,2,5,3,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.836920308,11.5,0,779.62,0
36,0,2,469,3,3,3,1,46,3,1,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.214194415,12,-10,284,0
48,0,1,969,2,2,4,1,76,4,1,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,7.847762537,1.4,0,319.88,0
27,0,1,1167,4,2,1,1,76,3,1,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.831220215,5,-3,419.5,0
29,0,1,1329,7,3,3,1,82,3,2,4,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.798454696,6,1,946.14,0
48,0,1,715,1,3,4,1,76,2,5,4,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.812796687,4.166666667,0,702.5,0
29,0,1,694,1,3,4,0,87,2,4,4,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9.688126142,3,-6,1612.4,0
34,0,1,1320,20,3,3,0,89,4,1,3,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.857867559,2,0,861.67,0
44,0,1,1099,5,3,2,1,88,3,5,2,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.809945808,3.714285714,-6,674.56,0
33,0,1,536,10,5,4,1,82,4,3,3,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.033722518,10,-8,761.82,0
19,0,1,265,25,3,2,0,57,4,1,4,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.004699511,1,0,1497,0
23,0,1,373,1,2,4,1,47,3,1,3,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.109879463,1,0,611.5,0
25,1,2,599,24,1,3,1,73,1,1,4,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.020190708,1,1,559,1
26,0,1,583,4,2,3,1,53,3,1,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.964155719,8,-3,319.44,0
45,1,1,1449,2,3,1,0,94,1,5,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.842941053,13,-9,697.19,0
55,0,0,177,8,1,4,1,37,2,4,2,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.516206115,34,6,387.91,0
21,1,2,251,10,2,1,0,45,2,1,3,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.873217055,2,0,875,1
46,0,1,168,4,2,4,0,33,2,5,2,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.841080092,13,-4,695.89,0
34,0,1,131,2,3,3,0,86,3,2,1,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.420462002,4,-2,907.6,0
51,0,2,237,9,3,4,1,83,3,5,2,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.895858525,7.75,1,620.22,0
59,0,1,1429,18,4,4,1,67,3,3,4,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9.260367866,4.166666667,-2,404.31,0
34,0,2,135,19,3,3,0,46,3,2,2,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.399535148,3.75,-3,277.75,0
28,0,2,791,1,4,4,1,44,3,1,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.675546003,5,-2,359,1
44,0,1,1199,4,2,3,1,92,4,5,1,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.862196698,26,5,710.74,0
34,0,2,648,11,3,3,1,56,2,2,2,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.409830673,3.5,-8,299.33,0
35,0,1,735,6,1,3,1,66,3,1,3,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.16251625,4,0,701.2,0
42,0,1,603,7,4,2,0,78,4,2,2,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.771910256,3,0,124.84,0
43,0,1,531,4,4,4,0,56,2,3,4,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.233275343,7.666666667,8,426.29,0
36,0,1,429,2,4,3,0,53,3,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.596189198,2,-9,284.74,0
44,1,1,621,15,3,1,0,73,3,3,4,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.984568369,10,-7,725.27,0
28,0,2,193,2,3,4,1,52,2,1,4,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.260492857,2,0,1289,0
51,0,2,968,6,2,2,0,40,2,1,3,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.951207156,8,7,315.33,0
30,0,0,879,9,2,3,0,72,3,2,3,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8.454466362,1.428571429,-3,426.82,0
29,1,1,806,7,3,2,0,39,3,1,3,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8.113726086,3.333333333,0,303.55,0
28,0,1,640,1,3,4,1,84,3,1,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.640603826,2.5,-1,346.67,0
25,0,1,266,1,3,4,0,40,3,1,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.648263031,2,0,698.67,0
32,0,1,604,8,3,3,1,56,4,2,4,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8.733916175,10,-7,564.45,0
45,0,2,364,25,3,2,0,83,3,5,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,9.801565563,7.333333333,0,785.26,0
39,0,1,412,13,4,3,0,94,2,4,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.748236267,3.5,6,778.32,0
58,0,1,848,23,4,1,1,88,3,1,3,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.771910256,2,0,790.67,0
32,1,1,1089,7,2,4,1,79,3,2,3,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.493719835,10,-3,443.91,0
39,1,1,360,23,3,3,1,93,3,1,1,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.270013062,6,-2,557.71,0
30,0,1,1138,6,3,1,0,48,2,2,4,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8.439880088,10,4,420.64,0
36,0,1,325,10,4,4,0,63,3,3,3,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8.86714559,3.333333333,-6,644.91,0
46,0,1,991,1,2,4,0,44,3,1,1,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.138564737,1.666666667,-1,311.18,0
28,0,0,1476,1,3,3,0,55,1,2,4,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.806124483,10,-1,606.73,0
50,0,1,1322,28,3,4,0,43,3,4,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.733944008,6.25,-1,649.23,0
40,1,1,299,25,4,4,1,57,2,3,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.115480091,4.5,-3,909.4,0
52,1,1,1030,5,3,2,1,64,3,3,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.041566628,1.111111111,0,767.82,0
30,0,1,634,17,4,2,0,95,3,3,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.385721231,9,-1,1191.6,0
39,0,1,524,18,2,1,1,32,3,2,3,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.419580363,9,-6,453.4,0
31,0,0,587,2,4,4,0,57,3,3,3,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.195531256,10,1,895.64,0
41,0,0,256,10,2,3,1,40,1,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.724532511,19,9,307.55,0
31,1,2,1060,1,3,4,0,54,3,1,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.7419679,3,0,575.5,1
44,1,1,935,3,3,1,1,89,3,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.767687277,2.5,-1,214.73,0
42,0,0,495,2,1,3,1,37,3,4,3,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.79043083,21,-6,811.86,0
55,0,1,282,2,2,4,0,58,1,5,3,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.862040363,5.75,0,799.46,0
56,0,1,206,8,4,4,1,99,3,5,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.889287203,6,4,532.89,0
40,0,0,458,16,2,3,1,74,3,1,3,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.173293439,0.666666667,-2,506.29,0
34,0,1,943,9,3,4,1,86,3,3,4,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.047939083,10,-6,772.73,0
40,0,1,523,2,3,3,1,98,3,2,4,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.44719982,9,0,466.1,0
41,0,2,1018,1,3,3,0,66,3,2,1,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.319717387,10,-2,373,0
35,0,2,482,4,4,3,1,87,3,2,3,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.354674262,9,-5,424.9,0
51,0,1,770,5,3,3,1,84,3,4,2,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.548739323,33,-9,412.53,0
38,0,1,1009,2,2,2,0,31,3,2,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.838406747,3.666666667,-6,574.42,0
34,0,1,507,15,2,3,0,66,3,2,1,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,8.720297287,10,1,556.82,0
25,0,1,882,19,1,4,1,67,3,1,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.207946941,2.333333333,-1,458.62,0
58,1,1,601,7,4,3,0,53,2,3,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9.211239967,4.428571429,-4,312.75,0
40,0,1,329,1,4,2,1,88,3,1,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.778211475,2.333333333,-2,298.38,0
36,0,2,607,7,3,1,0,83,4,2,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.442469645,8.5,-1,257.72,0
48,0,1,855,4,3,4,1,54,3,3,4,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.974491448,11,-9,658.17,0
27,0,1,1291,11,3,3,0,98,4,1,4,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7.837948916,0.625,0,422.33,0
51,0,1,1405,11,2,4,0,82,2,4,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,9.483644576,9.666666667,-2,438.07,0
18,0,0,1124,1,3,4,0,97,3,1,4,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.385230923,0,0,1611,0
35,0,1,817,1,3,4,0,60,2,2,4,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.587465244,10,-7,487.55,0
27,0,2,793,2,1,4,1,43,1,2,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8.531490496,2.666666667,-2,563.44,1
55,1,1,267,13,4,1,1,85,4,4,3,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.524859098,4,-4,547.8,0
56,0,1,1369,23,3,4,1,68,3,4,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.503233841,8.25,-1,394.18,0
34,0,0,999,26,1,1,0,92,2,1,3,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.615791072,5,-4,338.17,0
40,0,1,1202,2,1,2,0,89,4,2,3,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.760609848,3,0,398.56,0
34,0,1,285,29,3,2,1,86,3,2,3,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.599694413,2.5,0,493.55,0
31,1,2,703,2,3,3,0,90,2,1,4,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7.932362154,0.428571429,0,696.25,1
35,1,2,662,18,4,4,0,67,3,2,3,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.437067147,5,1,769,0
38,0,2,693,7,3,4,1,57,4,1,3,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.867488569,4,-2,522,0
34,0,1,404,2,4,3,0,98,3,2,4,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8.808070155,14,-7,445.8,0
28,0,1,736,26,3,3,1,48,2,2,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.46062284,5,-3,787.33,0
31,1,1,330,22,4,4,1,98,3,2,3,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.72907355,10,4,561.73,0
39,0,1,1498,21,4,1,1,44,2,2,4,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.719480761,2.666666667,-3,680,0
51,0,2,541,2,3,2,1,52,3,3,2,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.268326221,7,1,706.4,0
41,0,2,1200,22,3,4,0,75,3,2,4,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.606668198,4,1,420.54,0
37,0,1,1439,4,1,3,1,54,3,1,3,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.005367067,1.142857143,-3,332.89,0
33,0,2,1111,5,1,2,1,61,3,2,4,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.210240367,1.333333333,-3,1110.89,0
32,0,1,499,2,1,3,1,36,3,2,2,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.313607139,4,-1,815.6,0
39,0,0,1485,25,2,3,1,71,3,3,3,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.29844282,4.333333333,-4,780,0
25,0,1,1372,18,1,1,1,93,4,2,3,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.737613037,3,-1,890.29,0
52,0,2,322,28,2,4,0,59,4,4,3,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9.491601877,12,-3,529.88,0
